1074,507230216,m,heart_rate,113,bpm,altitude,1869.4,m,cadence,86,rpm,speed,3.12,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1869.4,m,enhanced_speed,3.12,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,4060.0,m,heart_rate,113,bpm,altitude,1869.6,m,cadence,86,rpm,speed,3.12,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1869.6,m,enhanced_speed,3.12,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,4060.0,m,heart_rate,115,bpm,altitude,1870.0,m,cadence,86,rpm,speed,3.1,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1870.0,m,enhanced_speed,3.1,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,4060.0,m,heart_rate,115,bpm,altitude,1870.4,m,cadence,86,rpm,speed,3.06,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1870.4,m,enhanced_speed,3.06,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,4060.0,semicircles,position_long,24289068,semicircles,heart_rate,114,bpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,507231133,m,heart_rate,113,bpm,altitude,1870.8000000000002,m,cadence,86,rpm,speed,3.06,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1870.8000000000002,m,enhanced_speed,3.06,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,4072.0,m,heart_rate,113,bpm,altitude,1871.1999999999998,m,cadence,85,rpm,speed,3.06,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1871.1999999999998,m,enhanced_speed,3.06,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,4072.0,m,heart_rate,114,bpm,altitude,1871.6,m,cadence,85,rpm,speed,3.06,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1871.6,m,enhanced_speed,3.06,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,4072.0,semicircles,position_long,24289830,semicircles,distance,4084.0,m,heart_rate,114,bpm,altitude,1872.1999999999998,m,cadence,85,rpm,speed,3.08,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1872.1999999999998,m,enhanced_speed,3.08,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,507232316,m,heart_rate,112,bpm,altitude,1872.6,m,cadence,85,rpm,speed,3.08,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1872.6,m,enhanced_speed,3.08,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,4084.0,m,heart_rate,113,bpm,altitude,1872.8000000000002,m,cadence,85,rpm,speed,3.08,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1872.8000000000002,m,enhanced_speed,3.08,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,4084.0,semicircles,position_long,24291175,semicircles,distance,4095.0,m,heart_rate,111,bpm,altitude,1873.1999999999998,m,cadence,85,rpm,speed,3.08,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1873.1999999999998,m,enhanced_speed,3.08,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,507232851,m,heart_rate,112,bpm,altitude,1873.6,m,cadence,85,rpm,speed,3.1,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1873.6,m,enhanced_speed,3.1,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,4095.0,m,heart_rate,112,bpm,altitude,1874.0,m,cadence,85,rpm,speed,3.1,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1874.0,m,enhanced_speed,3.1,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,4095.0,m,heart_rate,112,bpm,altitude,1874.4,m,cadence,85,rpm,speed,3.08,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1874.4,m,enhanced_speed,3.08,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,4095.0,semicircles,position_long,24292583,semicircles,distance,4105.0,m,heart_rate,113,bpm,altitude,1874.8000000000002,m,cadence,85,rpm,speed,3.08,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1874.8000000000002,m,enhanced_speed,3.08,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,507233271,bpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,112,m,heart_rate,115,bpm,altitude,1875.1999999999998,m,cadence,85,rpm,speed,3.04,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1875.1999999999998,m,enhanced_speed,3.04,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,4105.0,m,heart_rate,115,bpm,altitude,1875.6,m,cadence,85,rpm,speed,3.0,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1875.6,m,enhanced_speed,3.0,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,4105.0,m,heart_rate,114,bpm,altitude,1876.4,m,cadence,85,rpm,speed,3.0,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1876.4,m,enhanced_speed,3.0,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,4105.0,bpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,114,semicircles,position_long,24292058,semicircles,distance,4116.0,m,heart_rate,115,bpm,altitude,1876.8000000000002,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1876.8000000000002,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,507234340,m,heart_rate,114,bpm,altitude,1877.0,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1877.0,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,4116.0,m,heart_rate,117,bpm,altitude,1877.4,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1877.4,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,4116.0,m,heart_rate,119,bpm,altitude,1877.6,m,cadence,85,rpm,speed,2.96,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1877.6,m,enhanced_speed,2.96,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,4116.0,semicircles,position_long,24290555,semicircles,distance,4127.0,m,heart_rate,121,bpm,altitude,1878.0,m,cadence,85,rpm,speed,2.96,m/s,vertical_speed,0.32,m/s,enhanced_altitude,1878.0,m,enhanced_speed,2.96,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,507234950,m,heart_rate,121,bpm,altitude,1878.0,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.34,m/s,enhanced_altitude,1878.0,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,4127.0,m,heart_rate,122,bpm,altitude,1878.4,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.34,m/s,enhanced_altitude,1878.4,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,4127.0,m,heart_rate,122,bpm,altitude,1878.4,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.34,m/s,enhanced_altitude,1878.4,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,4127.0,semicircles,position_long,24288868,semicircles,distance,4140.0,m,heart_rate,124,bpm,altitude,1878.8000000000002,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.34,m/s,enhanced_altitude,1878.8000000000002,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,507235332,m,heart_rate,125,bpm,altitude,1878.8000000000002,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.34,m/s,enhanced_altitude,1878.8000000000002,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,4140.0,m,heart_rate,125,bpm,altitude,1879.1999999999998,m,cadence,85,rpm,speed,2.98,m/s,vertical_speed,0.34,m/s,enhanced_altitude,1879.1999999999998,m,enhanced_speed,2.98,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,4140.0,m,heart_rate,126,bpm,altitude,1879.1999999999998,m,cadence,85,rpm,speed,2.96,m/s,vertical_speed,0.34,m/s,enhanced_altitude,1879.1999999999998,m,enhanced_speed,2.96,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,4140.0,semicircles,position_long,24287405,semicircles,distance,4150.0,m,heart_rate,123,bpm,altitude,1879.6,m,cadence,85,rpm,speed,2.96,m/s,vertical_speed,0.34,m/s,enhanced_altitude,1879.6,m,enhanced_speed,2.96,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,507235752,m,heart_rate,123,bpm,altitude,1879.6,m,cadence,85,rpm,speed,2.96,m/s,vertical_speed,0.32,m/s,enhanced_altitude,1879.6,m,enhanced_speed,2.96,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,4150.0,m,heart_rate,125,bpm,altitude,1880.0,m,cadence,85,rpm,speed,2.96,m/s,vertical_speed,0.32,m/s,enhanced_altitude,1880.0,m,enhanced_speed,2.96,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,4150.0,m,heart_rate,124,bpm,altitude,1880.0,m,cadence,85,rpm,speed,2.94,m/s,vertical_speed,0.32,m/s,enhanced_altitude,1880.0,m,enhanced_speed,2.94,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,4150.0,semicircles,position_long,24286157,semicircles,distance,4161.0,m,heart_rate,126,bpm,altitude,1880.1999999999998,m,cadence,85,rpm,speed,2.94,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1880.1999999999998,m,enhanced_speed,2.94,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,507236401,bpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,126,m,heart_rate,126,bpm,altitude,1880.1999999999998,m,cadence,85,rpm,speed,2.92,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1880.1999999999998,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,4161.0,m,heart_rate,126,bpm,altitude,1880.6,m,cadence,86,rpm,speed,2.92,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1880.6,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,4161.0,semicircles,position_long,24284905,semicircles,distance,4171.0,m,heart_rate,124,bpm,altitude,1880.6,m,cadence,86,rpm,speed,2.92,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1880.6,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,507237050,m,heart_rate,123,bpm,altitude,1881.0,m,cadence,86,rpm,speed,2.92,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1881.0,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,4171.0,m,heart_rate,123,bpm,altitude,1881.1999999999998,m,cadence,87,rpm,speed,2.92,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1881.1999999999998,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,4171.0,m,heart_rate,122,bpm,altitude,1881.1999999999998,m,cadence,87,rpm,speed,2.92,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1881.1999999999998,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,4171.0,semicircles,position_long,24283437,semicircles,distance,4183.0,m,heart_rate,123,bpm,altitude,1881.6,m,cadence,87,rpm,speed,2.92,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1881.6,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,507237661,m,heart_rate,122,bpm,altitude,1881.8000000000002,m,cadence,87,rpm,speed,2.92,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1881.8000000000002,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,4183.0,m,heart_rate,122,bpm,altitude,1882.1999999999998,m,cadence,86,rpm,speed,2.92,m/s,vertical_speed,0.24,m/s,enhanced_altitude,1882.1999999999998,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,4183.0,m,heart_rate,122,bpm,altitude,1882.4,m,cadence,86,rpm,speed,2.92,m/s,vertical_speed,0.24,m/s,enhanced_altitude,1882.4,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,4183.0,semicircles,position_long,24281893,semicircles,distance,4195.0,m,heart_rate,123,bpm,altitude,1882.6,m,cadence,86,rpm,speed,2.92,m/s,vertical_speed,0.24,m/s,enhanced_altitude,1882.6,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,507238234,m,heart_rate,123,bpm,altitude,1882.8000000000002,m,cadence,85,rpm,speed,2.92,m/s,vertical_speed,0.22,m/s,enhanced_altitude,1882.8000000000002,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,4195.0,m,heart_rate,119,bpm,altitude,1883.1999999999998,m,cadence,85,rpm,speed,2.92,m/s,vertical_speed,0.22,m/s,enhanced_altitude,1883.1999999999998,m,enhanced_speed,2.92,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,4195.0,m,heart_rate,118,bpm,altitude,1883.4,m,cadence,84,rpm,speed,2.9,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1883.4,m,enhanced_speed,2.9,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,4195.0,m,heart_rate,118,bpm,altitude,1883.8000000000002,m,cadence,84,rpm,speed,2.9,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1883.8000000000002,m,enhanced_speed,2.9,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,4195.0,semicircles,position_long,24280159,semicircles,distance,4207.0,m,heart_rate,118,bpm,altitude,1884.1999999999998,m,cadence,84,rpm,speed,2.9,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1884.1999999999998,m,enhanced_speed,2.9,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,507238577,m,heart_rate,118,bpm,altitude,1884.6,m,cadence,85,rpm,speed,2.9,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1884.6,m,enhanced_speed,2.9,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,4207.0,m,heart_rate,117,bpm,altitude,1885.1999999999998,m,cadence,85,rpm,speed,2.88,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1885.1999999999998,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,4207.0,m,heart_rate,119,bpm,altitude,1885.4,m,cadence,86,rpm,speed,2.88,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1885.4,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,4207.0,m,heart_rate,119,bpm,altitude,1885.8000000000002,m,cadence,86,rpm,speed,2.86,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1885.8000000000002,m,enhanced_speed,2.86,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,4207.0,semicircles,position_long,24278656,semicircles,distance,4220.0,m,heart_rate,118,bpm,altitude,1886.1999999999998,m,cadence,87,rpm,speed,2.86,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1886.1999999999998,m,enhanced_speed,2.86,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,507239341,m,heart_rate,118,bpm,altitude,1886.6,m,cadence,87,rpm,speed,2.86,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1886.6,m,enhanced_speed,2.86,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,4220.0,m,heart_rate,119,bpm,altitude,1886.8000000000002,m,cadence,87,rpm,speed,2.86,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1886.8000000000002,m,enhanced_speed,2.86,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,4220.0,m,heart_rate,119,bpm,altitude,1887.1999999999998,m,cadence,87,rpm,speed,2.86,m/s,vertical_speed,0.22,m/s,enhanced_altitude,1887.1999999999998,m,enhanced_speed,2.86,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,4220.0,semicircles,position_long,24277651,semicircles,distance,4232.0,m,heart_rate,120,bpm,altitude,1887.4,m,cadence,87,rpm,speed,2.86,m/s,vertical_speed,0.22,m/s,enhanced_altitude,1887.4,m,enhanced_speed,2.86,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,507240372,m,heart_rate,118,bpm,altitude,1887.8000000000002,m,cadence,87,rpm,speed,2.88,m/s,vertical_speed,0.22,m/s,enhanced_altitude,1887.8000000000002,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,4232.0,m,heart_rate,118,bpm,altitude,1888.0,m,cadence,87,rpm,speed,2.88,m/s,vertical_speed,0.24,m/s,enhanced_altitude,1888.0,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,4232.0,m,heart_rate,121,bpm,altitude,1888.4,m,cadence,87,rpm,speed,2.88,m/s,vertical_speed,0.24,m/s,enhanced_altitude,1888.4,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,4232.0,semicircles,position_long,24276823,semicircles,distance,4244.0,m,heart_rate,118,bpm,altitude,1888.8000000000002,m,cadence,86,rpm,speed,2.88,m/s,vertical_speed,0.24,m/s,enhanced_altitude,1888.8000000000002,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,507241555,m,heart_rate,115,bpm,altitude,1889.0,m,cadence,86,rpm,speed,2.88,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1889.0,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,4244.0,m,heart_rate,115,bpm,altitude,1889.1999999999998,m,cadence,86,rpm,speed,2.88,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1889.1999999999998,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,4244.0,bpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,113,m,heart_rate,113,bpm,altitude,1889.4,m,cadence,85,rpm,speed,2.88,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1889.4,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,4244.0,semicircles,position_long,24276048,semicircles,heart_rate,109,bpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,507242662,m,heart_rate,109,bpm,altitude,1889.8000000000002,m,cadence,85,rpm,speed,2.84,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1889.8000000000002,m,enhanced_speed,2.84,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,4256.0,bpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,110,m,heart_rate,110,bpm,altitude,1890.0,m,cadence,85,rpm,speed,2.82,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1890.0,m,enhanced_speed,2.82,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,4256.0,m,heart_rate,108,bpm,altitude,1890.4,m,cadence,85,rpm,speed,2.82,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1890.4,m,enhanced_speed,2.82,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,4256.0,semicircles,position_long,24275158,semicircles,distance,4266.0,m,heart_rate,109,bpm,altitude,1890.4,m,cadence,85,rpm,speed,2.82,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1890.4,m,enhanced_speed,2.82,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,507243617,m,heart_rate,107,bpm,altitude,1890.6,m,cadence,85,rpm,speed,2.8,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1890.6,m,enhanced_speed,2.8,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,4266.0,m,heart_rate,107,bpm,altitude,1890.6,m,cadence,85,rpm,speed,2.8,m/s,vertical_speed,0.3,m/s,enhanced_altitude,1890.6,m,enhanced_speed,2.8,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,4266.0,m,heart_rate,106,bpm,altitude,1890.8000000000002,m,cadence,85,rpm,speed,2.8,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.8,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,4266.0,semicircles,position_long,24274038,semicircles,distance,4278.0,m,heart_rate,108,bpm,altitude,1890.8000000000002,m,cadence,85,rpm,speed,2.8,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.8,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,507244533,m,heart_rate,108,bpm,altitude,1890.8000000000002,m,cadence,85,rpm,speed,2.8,m/s,vertical_speed,0.28,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.8,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,4278.0,m,heart_rate,108,bpm,altitude,1890.8000000000002,m,cadence,85,rpm,speed,2.8,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.8,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,4278.0,m,heart_rate,108,bpm,altitude,1890.8000000000002,m,cadence,84,rpm,speed,2.82,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.82,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,4278.0,semicircles,position_long,24272507,semicircles,distance,4291.0,m,heart_rate,106,bpm,altitude,1890.8000000000002,m,cadence,84,rpm,speed,2.82,m/s,vertical_speed,0.26,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.82,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,507245411,m,heart_rate,106,bpm,altitude,1890.8000000000002,m,cadence,84,rpm,speed,2.84,m/s,vertical_speed,0.24,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.84,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,4291.0,m,heart_rate,105,bpm,altitude,1890.8000000000002,m,cadence,84,rpm,speed,2.84,m/s,vertical_speed,0.24,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.84,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,4291.0,semicircles,position_long,24271056,semicircles,distance,4302.0,m,heart_rate,106,bpm,altitude,1890.8000000000002,m,cadence,84,rpm,speed,2.88,m/s,vertical_speed,0.22,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,507245717,m,heart_rate,106,bpm,altitude,1890.8000000000002,m,cadence,84,rpm,speed,2.88,m/s,vertical_speed,0.2,m/s,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.88,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
