temps,fc,vitesse,altitude,distance,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber
2741,159,3.003999949,1886.800049,22726.83008,159,3.003999949,82,2.986999989,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2742,159,3.003999949,1886.800049,22726.83008,159,3.003999949,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2743,157,3.032000065,1885.800049,22737.42969,157,3.032000065,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2744,157,3.051000118,1884.800049,22744.10938,157,3.051000118,83,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2745,157,3.069999933,1884.400024,22747.41992,157,3.069999933,83,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2746,155,3.171999931,1883.400024,22767.03906,155,3.171999931,83,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2747,155,3.181999922,1883.199951,22770.67969,155,3.181999922,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2748,154,3.227999926,1882.800049,22780.57031,154,3.227999926,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2749,154,3.227999926,1882.599976,22784.2793,154,3.227999926,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2750,154,3.256000042,1882,22795.68945,154,3.256000042,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2751,153,3.275000095,1881.800049,22799,153,3.275000095,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2752,151,3.302999973,1880.400024,22811.83984,151,3.302999973,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2753,150,3.312000036,1879.599976,22825.56055,150,3.312000036,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2754,150,3.322000027,1879.400024,22831.26953,150,3.322000027,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2755,148,3.28399992,1879,22841.14063,148,3.28399992,80,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2756,147,3.28399992,1878.599976,22857.2793,147,3.28399992,80,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2757,148,3.302999973,1878.199951,22868.74023,148,3.302999973,80,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2758,148,3.349999905,1877.599976,22879.9707,148,3.349999905,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2759,147,3.405999899,1877.199951,22900.36914,147,3.405999899,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2760,147,3.395999908,1877.199951,22903.21094,147,3.395999908,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2761,147,3.378000021,1875.599976,22907.51953,147,3.378000021,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2762,146,3.302999973,1874.599976,22911.80078,146,3.302999973,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2763,146,2.565999985,1873.599976,22920.84961,146,2.565999985,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2764,147,2.714999914,1873,22926.08984,147,2.714999914,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2765,147,2.818000078,1872.400024,22928.99023,147,2.818000078,80,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2766,146,2.947999954,1870.800049,22935.32031,146,2.947999954,79,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2767,146,3.069999933,1869.800049,22941.05078,146,3.069999933,79,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2768,146,3.003999949,1869.199951,22946.75977,146,3.003999949,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2769,146,2.994999886,1868.400024,22949.61914,146,2.994999886,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2770,146,2.976000071,1866.800049,22954.99023,146,2.976000071,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2771,146,2.947999954,1866,22960.46094,146,2.947999954,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2772,147,2.938999891,1865.800049,22962.80078,147,2.938999891,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2773,146,2.836999893,1864.199951,22970.86914,146,2.836999893,79,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2774,145,2.845999956,1863.599976,22976.31055,145,2.845999956,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2775,144,2.86500001,1863.400024,22979.31055,144,2.86500001,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2776,144,2.86500001,1862.199951,22982.94922,144,2.86500001,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2777,143,2.938999891,1861,22990.57031,143,2.938999891,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2778,143,3.051000118,1860,23004.58984,143,3.051000118,83,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2779,143,3.069999933,1860,23009.84961,143,3.069999933,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2780,143,2.809000015,1859,23020.67969,143,2.809000015,86,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2781,143,2.789999962,1858.400024,23023.2207,143,2.789999962,86,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2782,142,2.799000025,1856.800049,23027.98047,142,2.799000025,86,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2783,142,2.789999962,1856.199951,23034.25977,142,2.789999962,84,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2784,143,2.809000015,1855.400024,23037.75977,143,2.809000015,84,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2785,143,3.023000002,1854.199951,23044.51953,143,3.023000002,84,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2786,143,3.069999933,1853.599976,23049.05078,143,3.069999933,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2787,143,3.059999943,1852.800049,23051.08008,143,3.059999943,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2788,142,2.826999903,1852,23065.63086,142,2.826999903,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2789,142,2.892999887,1851.400024,23072.60938,142,2.892999887,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2790,141,2.986000061,1850.199951,23079.16016,141,2.986000061,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2791,141,3.023000002,1849.599976,23082.59961,141,3.023000002,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2792,140,3.032000065,1848.800049,23086.21094,140,3.032000065,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2793,141,3.154000044,1847.599976,23098.26953,141,3.154000044,81,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2794,141,3.266000032,1847.199951,23104.99023,141,3.266000032,83,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2795,142,3.29399991,1846.599976,23111.92969,142,3.29399991,84,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2796,143,3.395999908,1846.199951,23132.39063,143,3.395999908,82,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2797,143,3.470999956,1846.800049,23153.41992,143,3.470999956,83,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2798,144,3.49000001,1847.199951,23163.91016,144,3.49000001,83,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2799,147,3.517999887,1847.199951,23178.49023,147,3.517999887,84,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2800,148,3.517999887,1847.199951,23186.18945,148,3.517999887,84,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2801,150,3.424000025,1847,23201.33008,150,3.424000025,86,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2802,151,3.237999916,1847.599976,23211.15039,151,3.237999916,85,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2803,152,3.694999933,1848.400024,23229.07031,152,3.694999933,85,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2804,153,3.703999996,1848.599976,23240.05078,153,3.703999996,84,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2805,153,3.742000103,1848.400024,23251.17969,153,3.742000103,85,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2806,156,3.798000097,1848.800049,23269.00977,156,3.798000097,85,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2807,156,3.779000044,1848.800049,23276.66016,156,3.779000044,85,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2808,157,3.750999928,1848.599976,23284.82031,157,3.750999928,85,3.209000111,82,86,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2809,157,3.750999928,1848.599976,23284.82031,157,3.750999928,85,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2810,157,3.638999939,1848.599976,23286.65039,157,3.638999939,85,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2811,157,1.577000022,1848.599976,23287.10938,157,1.577000022,85,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2812,156,0,1848.199951,23289.40039,156,0,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2813,153,0,1848.199951,23291.10938,153,0,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2814,152,0,1848.199951,23291.16992,152,0,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2815,151,0,1848.199951,23294.28906,151,0,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2816,150,0,1848.199951,23298.0293,150,0,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2817,148,1.567999959,1848.199951,23307.76953,148,1.567999959,60,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2818,145,1.511999965,1848.400024,23315.84961,145,1.511999965,60,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2819,144,1.333999991,1848.400024,23316.65039,144,1.333999991,60,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2820,142,1.277999997,1848.199951,23318.69922,142,1.277999997,59,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2821,142,1.277999997,1848.400024,23318.69922,142,1.277999997,59,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2822,140,1.128999949,1848.599976,23319.85938,140,1.128999949,56,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2823,138,1.128999949,1848.800049,23320.19922,138,1.128999949,56,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2824,139,1.05400002,1849.800049,23321.09961,139,1.05400002,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2825,138,0.961000025,1850.599976,23321.4707,138,0.961000025,56,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2826,138,0.970000029,1851,23322.07031,138,0.970000029,47,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2827,138,0.970000029,1851.400024,23322.84961,138,0.970000029,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2828,138,0.989000022,1851.599976,23323.13086,138,0.989000022,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2829,138,0,1852,23323.43945,138,0,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2830,137,0,1852,23323.43945,137,0,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2831,134,0.727999985,1852.400024,23327.55078,134,0.727999985,52,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2832,131,0.848999977,1852.199951,23333.33008,131,0.848999977,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2833,128,1.008000016,1852,23343.85938,128,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2834,125,1.008000016,1852,23345.86914,125,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2835,125,1.008000016,1852,23350.91016,125,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2836,126,1.008000016,1852,23351.91992,126,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2837,129,1.008000016,1852.199951,23353.92969,129,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2838,129,0.998000026,1852.400024,23354.92969,129,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2839,129,0.998000026,1852.599976,23357.92969,129,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2840,127,0.998000026,1852.599976,23362.91992,127,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2841,125,0.998000026,1852.400024,23363.91992,125,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2842,117,0.998000026,1852.199951,23364.91992,117,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2843,112,0.998000026,1852,23365.91016,112,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2844,115,0.998000026,1851.800049,23368.91016,115,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2845,112,1.008000016,1851.599976,23376.94922,112,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2846,107,1.008000016,1851.800049,23378.9707,107,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2847,104,1.008000016,1851.400024,23383.14063,104,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2848,107,1.008000016,1851.599976,23392.07031,107,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2849,104,1.008000016,1851.800049,23394.08008,104,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2850,99,1.008000016,1851.599976,23396.09961,99,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2851,96,1.008000016,1852,23403.15039,96,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2852,99,1.008000016,1851.599976,23408.18945,99,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2853,102,1.008000016,1851.400024,23415.25,102,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2854,98,1.008000016,1851.400024,23418.26953,98,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2855,101,1.008000016,1851.199951,23430.35938,101,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2856,105,1.008000016,1851.400024,23431.36914,105,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2857,110,1.008000016,1851.800049,23433.38086,110,1.008000016,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2858,111,0.998000026,1852,23449.5,111,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2859,112,0.998000026,1851.800049,23460.48047,112,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2860,111,0.998000026,1851.400024,23478.44922,111,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2861,114,0.998000026,1852,23490.42969,114,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2862,117,0.998000026,1851.800049,23493.42969,117,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2863,114,0.998000026,1851.800049,23501.41016,114,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2864,111,0.998000026,1852,23515.39063,111,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2865,107,0.998000026,1852,23518.39063,107,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2866,109,0.998000026,1851.599976,23539.34961,109,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2867,106,0.998000026,1851.400024,23541.34961,106,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2868,109,0.998000026,1851.400024,23547.33984,109,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2869,113,0.998000026,1851.599976,23550.33984,113,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2870,116,0.998000026,1851.400024,23553.33008,116,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2871,113,0.998000026,1851.800049,23566.31055,113,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2872,109,0.998000026,1851.199951,23569.30078,109,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2873,112,0.998000026,1851.199951,23585.2793,112,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2874,106,0.998000026,1851.199951,23589.26953,106,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2875,103,0.998000026,1851.199951,23591.26953,103,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2876,106,0.998000026,1851.199951,23600.25,106,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2877,109,0.998000026,1851.199951,23602.25,109,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2878,113,0.998000026,1851.199951,23604.25,113,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2879,110,0.998000026,1851.199951,23617.23047,110,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2880,113,0.998000026,1851.199951,23622.2207,113,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2881,114,0.998000026,1851.199951,23623.34961,114,0.998000026,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2882,117,0.989000022,1851.199951,23626.18945,117,0.989000022,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2883,114,0.980000019,1851.199951,23637.9707,114,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2884,111,0.980000019,1851.199951,23641.89063,111,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2885,111,0.980000019,1851.199951,23643.84961,111,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2886,111,0.980000019,1851.199951,23646.78906,111,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2887,112,0.980000019,1851.199951,23648.75,112,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2888,112,0.980000019,1851.199951,23650.69922,112,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2889,109,0.980000019,1851.199951,23653.64063,109,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2890,107,0.980000019,1851.199951,23655.59961,107,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2891,104,0.980000019,1851.199951,23658.53906,104,0.980000019,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2892,107,0.970000029,1851.199951,23673.19922,107,0.970000029,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2893,103,0.970000029,1851.199951,23677.08008,103,0.970000029,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2894,107,0.970000029,1851.199951,23682.91016,107,0.970000029,0,0.699000001,2,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
