temps,hr,speed,altitude,distance,activity_type,1,,cadence,1,,power,1,,accumulated_power,1,,step_length,1,,,,,,,
5763,170,3.553,1888.0,19814.5,activity_type,1,,cadence,84,rpm,power,164,watts,accumulated_power,1482100,watts,step_length,1300.0,mm,enhanced_altitude,1888.0,m,enhanced_speed,3.553,m/s
5764,170,3.606,1888.0,19819.0,activity_type,1,,cadence,84,rpm,power,167,watts,accumulated_power,1482267,watts,step_length,1310.0,mm,enhanced_altitude,1888.0,m,enhanced_speed,3.606,m/s
5765,170,3.606,1887.0,19823.0,activity_type,1,,cadence,84,rpm,power,162,watts,accumulated_power,1482429,watts,step_length,1300.0,mm,enhanced_altitude,1887.0,m,enhanced_speed,3.606,m/s
5766,170,3.606,1887.0,19827.0,activity_type,1,,cadence,84,rpm,power,157,watts,accumulated_power,1482586,watts,step_length,1290.0,mm,enhanced_altitude,1887.0,m,enhanced_speed,3.606,m/s
5767,170,4.183,1887.0,19832.0,activity_type,1,,cadence,84,rpm,power,182,watts,accumulated_power,1482768,watts,step_length,1500.0,mm,enhanced_altitude,1887.0,m,enhanced_speed,4.183,m/s
5768,170,4.764,1886.0,19837.0,activity_type,1,,cadence,84,rpm,power,208,watts,accumulated_power,1482976,watts,step_length,1710.0,mm,enhanced_altitude,1886.0,m,enhanced_speed,4.764,m/s
5769,170,4.775,1886.0,19842.0,activity_type,1,,cadence,84,rpm,power,223,watts,accumulated_power,1483199,watts,step_length,1710.0,mm,enhanced_altitude,1886.0,m,enhanced_speed,4.775,m/s
5770,171,4.786,1885.0,19847.0,activity_type,1,,cadence,84,rpm,power,238,watts,accumulated_power,1483437,watts,step_length,1710.0,mm,enhanced_altitude,1885.0,m,enhanced_speed,4.786,m/s
5771,171,4.783,1885.0,19851.0,activity_type,1,,cadence,83,rpm,power,238,watts,accumulated_power,1483675,watts,step_length,1710.0,mm,enhanced_altitude,1885.0,m,enhanced_speed,4.783,m/s
5772,171,4.781,1885.0,19855.0,activity_type,1,,cadence,83,rpm,power,238,watts,accumulated_power,1483913,watts,step_length,1710.0,mm,enhanced_altitude,1885.0,m,enhanced_speed,4.781,m/s
5773,171,4.758,1884.0,19859.0,activity_type,1,,cadence,82,rpm,power,237,watts,accumulated_power,1484150,watts,step_length,1700.0,mm,enhanced_altitude,1884.0,m,enhanced_speed,4.758,m/s
5774,170,4.739,1884.0,19863.0,activity_type,1,,cadence,82,rpm,power,236,watts,accumulated_power,1484386,watts,step_length,1690.0,mm,enhanced_altitude,1884.0,m,enhanced_speed,4.739,m/s
5775,169,4.683,1883.0,19866.0,activity_type,1,,cadence,82,rpm,power,237,watts,accumulated_power,1484623,watts,step_length,1680.0,mm,enhanced_altitude,1883.0,m,enhanced_speed,4.683,m/s
5776,169,4.628,1883.0,19869.0,activity_type,1,,cadence,82,rpm,power,239,watts,accumulated_power,1484862,watts,step_length,1670.0,mm,enhanced_altitude,1883.0,m,enhanced_speed,4.628,m/s
5777,169,4.55,1883.0,19872.0,activity_type,1,,cadence,82,rpm,power,235,watts,accumulated_power,1485097,watts,step_length,1640.0,mm,enhanced_altitude,1883.0,m,enhanced_speed,4.55,m/s
5778,169,4.472,1883.0,19875.0,activity_type,1,,cadence,82,rpm,power,231,watts,accumulated_power,1485328,watts,step_length,1620.0,mm,enhanced_altitude,1883.0,m,enhanced_speed,4.472,m/s
5779,169,4.378,1883.0,19877.5,activity_type,1,,cadence,81,rpm,power,235,watts,accumulated_power,1485563,watts,step_length,1580.0,mm,enhanced_altitude,1883.0,m,enhanced_speed,4.378,m/s
5780,169,4.286,1883.0,19880.0,activity_type,1,,cadence,81,rpm,power,240,watts,accumulated_power,1485803,watts,step_length,1550.0,mm,enhanced_altitude,1883.0,m,enhanced_speed,4.286,m/s
5781,169,4.181,1883.0,19883.0,activity_type,1,,cadence,81,rpm,power,234,watts,accumulated_power,1486037,watts,step_length,1510.0,mm,enhanced_altitude,1883.0,m,enhanced_speed,4.181,m/s
5782,170,4.078,1883.0,19886.0,activity_type,1,,cadence,81,rpm,power,229,watts,accumulated_power,1486266,watts,step_length,1480.0,mm,enhanced_altitude,1883.0,m,enhanced_speed,4.078,m/s
5783,170,3.964,1882.0,19889.0,activity_type,1,,cadence,80,rpm,power,222,watts,accumulated_power,1486488,watts,step_length,1440.0,mm,enhanced_altitude,1882.0,m,enhanced_speed,3.964,m/s
5784,169,3.853,1882.0,19892.0,activity_type,1,,cadence,80,rpm,power,216,watts,accumulated_power,1486704,watts,step_length,1410.0,mm,enhanced_altitude,1882.0,m,enhanced_speed,3.853,m/s
5785,169,3.739,1882.0,19895.0,activity_type,1,,cadence,80,rpm,power,214,watts,accumulated_power,1486918,watts,step_length,1370.0,mm,enhanced_altitude,1882.0,m,enhanced_speed,3.739,m/s
5786,168,3.628,1882.0,19898.0,activity_type,1,,cadence,80,rpm,power,212,watts,accumulated_power,1487130,watts,step_length,1330.0,mm,enhanced_altitude,1882.0,m,enhanced_speed,3.628,m/s
5787,168,3.511,1882.0,19901.0,activity_type,1,,cadence,80,rpm,power,205,watts,accumulated_power,1487335,watts,step_length,1290.0,mm,enhanced_altitude,1882.0,m,enhanced_speed,3.511,m/s
5788,168,3.397,1881.0,19904.0,activity_type,1,,cadence,80,rpm,power,199,watts,accumulated_power,1487534,watts,step_length,1260.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.397,m/s
5789,168,3.353,1881.0,19906.5,activity_type,1,,cadence,80,rpm,power,196,watts,accumulated_power,1487730,watts,step_length,1240.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.353,m/s
5790,169,3.308,1881.0,19909.0,activity_type,1,,cadence,80,rpm,power,194,watts,accumulated_power,1487924,watts,step_length,1230.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.308,m/s
5791,169,3.272,1881.0,19913.5,activity_type,1,,cadence,80,rpm,power,191,watts,accumulated_power,1488115,watts,step_length,1210.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.272,m/s
5792,169,3.236,1881.0,19918.0,activity_type,1,,cadence,80,rpm,power,189,watts,accumulated_power,1488304,watts,step_length,1200.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.236,m/s
5793,168,3.214,1881.0,19922.0,activity_type,1,,cadence,79,rpm,power,188,watts,accumulated_power,1488492,watts,step_length,1190.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.214,m/s
5794,168,3.194,1881.0,19926.0,activity_type,1,,cadence,79,rpm,power,187,watts,accumulated_power,1488679,watts,step_length,1190.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.194,m/s
5795,168,3.189,1881.0,19930.0,activity_type,1,,cadence,79,rpm,power,191,watts,accumulated_power,1488870,watts,step_length,1190.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.189,m/s
5796,168,3.183,1881.0,19934.0,activity_type,1,,cadence,80,rpm,power,195,watts,accumulated_power,1489065,watts,step_length,1200.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.183,m/s
5797,169,3.183,1881.0,19938.5,activity_type,1,,cadence,80,rpm,power,195,watts,accumulated_power,1489260,watts,step_length,1200.0,mm,enhanced_altitude,1881.0,m,enhanced_speed,3.183,m/s
5798,169,3.183,1880.0,19943.0,activity_type,1,,cadence,80,rpm,power,195,watts,accumulated_power,1489455,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.183,m/s
5799,169,3.183,1880.0,19948.0,activity_type,1,,cadence,80,rpm,power,199,watts,accumulated_power,1489654,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.183,m/s
5800,169,3.183,1880.0,19953.0,activity_type,1,,cadence,80,rpm,power,203,watts,accumulated_power,1489857,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.183,m/s
5801,168,3.203,1880.0,19957.0,activity_type,1,,cadence,80,rpm,power,204,watts,accumulated_power,1490061,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.203,m/s
5802,168,3.222,1880.0,19961.0,activity_type,1,,cadence,80,rpm,power,206,watts,accumulated_power,1490267,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.222,m/s
5803,168,3.222,1880.0,19965.0,activity_type,1,,cadence,80,rpm,power,206,watts,accumulated_power,1490473,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.222,m/s
5804,168,3.222,1880.0,19969.0,activity_type,1,,cadence,80,rpm,power,206,watts,accumulated_power,1490679,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.222,m/s
5805,168,3.222,1880.0,19973.0,activity_type,1,,cadence,80,rpm,power,210,watts,accumulated_power,1490889,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.222,m/s
5806,168,3.222,1880.0,19977.0,activity_type,1,,cadence,80,rpm,power,215,watts,accumulated_power,1491104,watts,step_length,1200.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.222,m/s
5807,168,3.269,1880.0,19980.5,activity_type,1,,cadence,80,rpm,power,218,watts,accumulated_power,1491322,watts,step_length,1210.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.269,m/s
5808,168,3.317,1880.0,19984.0,activity_type,1,,cadence,80,rpm,power,222,watts,accumulated_power,1491544,watts,step_length,1230.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.317,m/s
5809,167,3.317,1880.0,19986.5,activity_type,1,,cadence,80,rpm,power,217,watts,accumulated_power,1491761,watts,step_length,1230.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.317,m/s
5810,167,3.317,1880.0,19989.0,activity_type,1,,cadence,80,rpm,power,212,watts,accumulated_power,1491973,watts,step_length,1230.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.317,m/s
5811,166,3.356,1880.0,19991.5,activity_type,1,,cadence,80,rpm,power,214,watts,accumulated_power,1492187,watts,step_length,1240.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.356,m/s
5812,165,3.394,1880.0,19994.0,activity_type,1,,cadence,80,rpm,power,217,watts,accumulated_power,1492404,watts,step_length,1260.0,mm,enhanced_altitude,1880.0,m,enhanced_speed,3.394,m/s
5813,165,3.394,1879.0,19997.5,activity_type,1,,cadence,80,rpm,power,217,watts,accumulated_power,1492621,watts,step_length,1260.0,mm,enhanced_altitude,1879.0,m,enhanced_speed,3.394,m/s
5814,165,3.394,1879.0,20001.0,activity_type,1,,cadence,80,rpm,power,217,watts,accumulated_power,1492838,watts,step_length,1270.0,mm,enhanced_altitude,1879.0,m,enhanced_speed,3.394,m/s
5815,165,3.394,1879.0,20005.0,activity_type,1,,cadence,80,rpm,power,217,watts,accumulated_power,1493055,watts,step_length,1270.0,mm,enhanced_altitude,1879.0,m,enhanced_speed,3.394,m/s
5816,165,3.394,1879.0,20009.0,activity_type,1,,cadence,80,rpm,power,217,watts,accumulated_power,1493272,watts,step_length,1270.0,mm,enhanced_altitude,1879.0,m,enhanced_speed,3.394,m/s
5817,166,3.394,1879.0,20013.5,activity_type,1,,cadence,80,rpm,power,217,watts,accumulated_power,1493489,watts,step_length,1270.0,mm,enhanced_altitude,1879.0,m,enhanced_speed,3.394,m/s
5818,166,3.394,1878.0,20018.0,activity_type,1,,cadence,80,rpm,power,217,watts,accumulated_power,1493706,watts,step_length,1270.0,mm,enhanced_altitude,1878.0,m,enhanced_speed,3.394,m/s
5819,167,3.394,1878.0,20022.0,activity_type,1,,cadence,80,rpm,power,208,watts,accumulated_power,1493914,watts,step_length,1270.0,mm,enhanced_altitude,1878.0,m,enhanced_speed,3.394,m/s
5820,167,3.394,1877.0,20026.0,activity_type,1,,cadence,80,rpm,power,199,watts,accumulated_power,1494113,watts,step_length,1270.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.394,m/s
5821,167,3.386,1877.0,20030.0,activity_type,1,,cadence,80,rpm,power,198,watts,accumulated_power,1494311,watts,step_length,1270.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.386,m/s
5822,166,3.381,1877.0,20034.0,activity_type,1,,cadence,80,rpm,power,198,watts,accumulated_power,1494509,watts,step_length,1270.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.381,m/s
5823,166,3.381,1876.0,20039.0,activity_type,1,,cadence,80,rpm,power,198,watts,accumulated_power,1494707,watts,step_length,1260.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.381,m/s
5824,166,3.381,1876.0,20044.0,activity_type,1,,cadence,80,rpm,power,198,watts,accumulated_power,1494905,watts,step_length,1260.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.381,m/s
5825,166,3.381,1876.0,20048.0,activity_type,1,,cadence,80,rpm,power,190,watts,accumulated_power,1495095,watts,step_length,1260.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.381,m/s
5826,166,3.381,1876.0,20052.0,activity_type,1,,cadence,80,rpm,power,182,watts,accumulated_power,1495277,watts,step_length,1260.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.381,m/s
5827,166,3.511,1876.0,20056.5,activity_type,1,,cadence,80,rpm,power,189,watts,accumulated_power,1495466,watts,step_length,1310.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.511,m/s
5828,166,3.644,1876.0,20061.0,activity_type,1,,cadence,80,rpm,power,196,watts,accumulated_power,1495662,watts,step_length,1360.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.644,m/s
5829,167,3.664,1876.0,20064.5,activity_type,1,,cadence,80,rpm,power,201,watts,accumulated_power,1495863,watts,step_length,1370.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.664,m/s
5830,167,3.683,1876.0,20068.0,activity_type,1,,cadence,80,rpm,power,207,watts,accumulated_power,1496070,watts,step_length,1380.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.683,m/s
5831,167,3.725,1876.0,20071.0,activity_type,1,,cadence,80,rpm,power,209,watts,accumulated_power,1496279,watts,step_length,1390.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.725,m/s
5832,167,3.767,1876.0,20074.0,activity_type,1,,cadence,81,rpm,power,211,watts,accumulated_power,1496490,watts,step_length,1410.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.767,m/s
5833,166,3.781,1876.0,20076.5,activity_type,1,,cadence,81,rpm,power,212,watts,accumulated_power,1496702,watts,step_length,1410.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.781,m/s
5834,166,3.794,1876.0,20079.0,activity_type,1,,cadence,82,rpm,power,213,watts,accumulated_power,1496915,watts,step_length,1420.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.794,m/s
5835,166,3.803,1876.0,20082.0,activity_type,1,,cadence,82,rpm,power,240,watts,accumulated_power,1497155,watts,step_length,1410.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.803,m/s
5836,165,3.811,1876.0,20085.0,activity_type,1,,cadence,82,rpm,power,267,watts,accumulated_power,1497422,watts,step_length,1410.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.811,m/s
5837,165,3.811,1876.0,20087.5,activity_type,1,,cadence,82,rpm,power,267,watts,accumulated_power,1497689,watts,step_length,1400.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,3.811,m/s
5838,165,3.811,1875.0,20090.0,activity_type,1,,cadence,82,rpm,power,267,watts,accumulated_power,1497956,watts,step_length,1400.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,3.811,m/s
5839,165,3.811,1875.0,20092.0,activity_type,1,,cadence,82,rpm,power,267,watts,accumulated_power,1498223,watts,step_length,1400.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,3.811,m/s
5840,166,3.811,1875.0,20094.0,activity_type,1,,cadence,82,rpm,power,267,watts,accumulated_power,1498490,watts,step_length,1400.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,3.811,m/s
5841,166,3.797,1875.0,20096.5,activity_type,1,,cadence,81,rpm,power,266,watts,accumulated_power,1498756,watts,step_length,1390.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,3.797,m/s
5842,166,3.786,1875.0,20099.0,activity_type,1,,cadence,81,rpm,power,265,watts,accumulated_power,1499021,watts,step_length,1390.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,3.786,m/s
5843,166,3.786,1875.0,20101.5,activity_type,1,,cadence,81,rpm,power,265,watts,accumulated_power,1499286,watts,step_length,1390.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,3.786,m/s
5844,166,3.786,1875.0,20104.0,activity_type,1,,cadence,81,rpm,power,265,watts,accumulated_power,1499551,watts,step_length,1390.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,3.786,m/s
5845,166,3.203,1875.0,20106.0,activity_type,1,,cadence,80,rpm,power,224,watts,accumulated_power,1499775,watts,step_length,1170.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,3.203,m/s
5846,166,2.619,1875.0,20108.0,activity_type,1,,cadence,80,rpm,power,183,watts,accumulated_power,1499958,watts,step_length,960.0,mm,enhanced_altitude,1875.0,m,enhanced_speed,2.619,m/s
5847,167,2.586,1876.0,20111.0,activity_type,1,,cadence,80,rpm,power,181,watts,accumulated_power,1500139,watts,step_length,950.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.586,m/s
5848,167,2.553,1876.0,20114.0,activity_type,1,,cadence,80,rpm,power,179,watts,accumulated_power,1500318,watts,step_length,950.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.553,m/s
5849,168,2.533,1876.0,20118.0,activity_type,1,,cadence,80,rpm,power,177,watts,accumulated_power,1500495,watts,step_length,940.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.533,m/s
5850,168,2.517,1876.0,20122.0,activity_type,1,,cadence,80,rpm,power,176,watts,accumulated_power,1500671,watts,step_length,940.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.517,m/s
5851,168,2.528,1876.0,20125.5,activity_type,1,,cadence,80,rpm,power,177,watts,accumulated_power,1500848,watts,step_length,940.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.528,m/s
5852,168,2.542,1876.0,20129.0,activity_type,1,,cadence,81,rpm,power,178,watts,accumulated_power,1501026,watts,step_length,950.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.542,m/s
5853,168,2.589,1876.0,20133.5,activity_type,1,,cadence,80,rpm,power,181,watts,accumulated_power,1501207,watts,step_length,960.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.589,m/s
5854,168,2.636,1876.0,20138.0,activity_type,1,,cadence,80,rpm,power,184,watts,accumulated_power,1501391,watts,step_length,980.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.636,m/s
5855,168,2.706,1876.0,20141.0,activity_type,1,,cadence,80,rpm,power,189,watts,accumulated_power,1501580,watts,step_length,1000.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.706,m/s
5856,169,2.775,1876.0,20144.0,activity_type,1,,cadence,80,rpm,power,194,watts,accumulated_power,1501774,watts,step_length,1030.0,mm,enhanced_altitude,1876.0,m,enhanced_speed,2.775,m/s
5857,169,2.847,1877.0,20146.5,activity_type,1,,cadence,79,rpm,power,199,watts,accumulated_power,1501973,watts,step_length,1060.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,2.847,m/s
5858,169,2.922,1877.0,20149.0,activity_type,1,,cadence,79,rpm,power,204,watts,accumulated_power,1502177,watts,step_length,1090.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,2.922,m/s
5859,169,2.981,1877.0,20152.5,activity_type,1,,cadence,79,rpm,power,208,watts,accumulated_power,1502385,watts,step_length,1110.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,2.981,m/s
5860,169,3.042,1877.0,20156.0,activity_type,1,,cadence,79,rpm,power,213,watts,accumulated_power,1502598,watts,step_length,1140.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.042,m/s
5861,169,3.094,1877.0,20158.5,activity_type,1,,cadence,79,rpm,power,216,watts,accumulated_power,1502814,watts,step_length,1160.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.094,m/s
5862,169,3.147,1877.0,20161.0,activity_type,1,,cadence,80,rpm,power,220,watts,accumulated_power,1503034,watts,step_length,1180.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.147,m/s
5863,169,3.175,1877.0,20163.0,activity_type,1,,cadence,80,rpm,power,222,watts,accumulated_power,1503256,watts,step_length,1190.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.175,m/s
5864,170,3.206,1877.0,20165.0,activity_type,1,,cadence,80,rpm,power,224,watts,accumulated_power,1503480,watts,step_length,1200.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.206,m/s
5865,170,3.197,1877.0,20167.5,activity_type,1,,cadence,80,rpm,power,223,watts,accumulated_power,1503703,watts,step_length,1200.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.197,m/s
5866,170,3.189,1877.0,20170.0,activity_type,1,,cadence,80,rpm,power,223,watts,accumulated_power,1503926,watts,step_length,1200.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.189,m/s
5867,169,3.172,1877.0,20173.5,activity_type,1,,cadence,80,rpm,power,222,watts,accumulated_power,1504148,watts,step_length,1190.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.172,m/s
5868,169,3.156,1877.0,20177.0,activity_type,1,,cadence,80,rpm,power,221,watts,accumulated_power,1504369,watts,step_length,1180.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.156,m/s
5869,169,3.136,1877.0,20181.5,activity_type,1,,cadence,80,rpm,power,230,watts,accumulated_power,1504599,watts,step_length,1170.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.136,m/s
5870,170,3.117,1877.0,20186.0,activity_type,1,,cadence,80,rpm,power,239,watts,accumulated_power,1504838,watts,step_length,1170.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.117,m/s
5871,170,3.108,1877.0,20191.0,activity_type,1,,cadence,80,rpm,power,238,watts,accumulated_power,1505076,watts,step_length,1170.0,mm,enhanced_altitude,1877.0,m,enhanced_speed,3.108,m/s
