1033993500,146,2.967,1841.0,108.16,m,accumulated_power,65535,watts,altitude,1841.0,m,speed,2.967,m/s,unknown,0,,unknown,300,,heart_rate,146,bpm,cadence,74,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1841.0,m,enhanced_speed,2.967,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993506,145,3.004,1844.1999999999998,129.01,m,accumulated_power,65535,watts,altitude,1844.1999999999998,m,speed,3.004,m/s,unknown,0,,unknown,300,,heart_rate,145,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1844.1999999999998,m,enhanced_speed,3.004,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993511,148,3.051,1845.4,144.85,m,accumulated_power,65535,watts,altitude,1845.4,m,speed,3.051,m/s,unknown,0,,unknown,300,,heart_rate,148,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1845.4,m,enhanced_speed,3.051,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993514,151,3.06,1846.1999999999998,154.63,m,accumulated_power,65535,watts,altitude,1846.1999999999998,m,speed,3.06,m/s,unknown,0,,unknown,300,,heart_rate,151,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1846.1999999999998,m,enhanced_speed,3.06,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993521,153,3.098,1847.1999999999998,177.12,m,accumulated_power,65535,watts,altitude,1847.1999999999998,m,speed,3.098,m/s,unknown,0,,unknown,300,,heart_rate,153,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1847.1999999999998,m,enhanced_speed,3.098,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993526,156,3.07,1848.1999999999998,190.64,m,accumulated_power,65535,watts,altitude,1848.1999999999998,m,speed,3.07,m/s,unknown,0,,unknown,300,,heart_rate,156,bpm,cadence,77,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1848.1999999999998,m,enhanced_speed,3.07,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993534,158,2.986,1851.0,210.96,m,accumulated_power,65535,watts,altitude,1851.0,m,speed,2.986,m/s,unknown,0,,unknown,300,,heart_rate,158,bpm,cadence,79,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1851.0,m,enhanced_speed,2.986,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993542,159,2.902,1853.1999999999998,231.61,m,accumulated_power,65535,watts,altitude,1853.1999999999998,m,speed,2.902,m/s,unknown,0,,unknown,300,,heart_rate,159,bpm,cadence,78,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1853.1999999999998,m,enhanced_speed,2.902,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993550,160,2.818,1855.4,252.23,m,accumulated_power,65535,watts,altitude,1855.4,m,speed,2.818,m/s,unknown,0,,unknown,300,,heart_rate,160,bpm,cadence,75,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1855.4,m,enhanced_speed,2.818,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993557,160,2.809,1858.1999999999998,272.57,m,accumulated_power,65535,watts,altitude,1858.1999999999998,m,speed,2.809,m/s,unknown,0,,unknown,300,,heart_rate,160,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1858.1999999999998,m,enhanced_speed,2.809,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993558,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993563,163,2.809,1859.6,289.01,m,accumulated_power,65535,watts,altitude,1859.6,m,speed,2.809,m/s,unknown,0,,unknown,300,,heart_rate,163,bpm,cadence,74,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1859.6,m,enhanced_speed,2.809,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993572,164,2.743,1862.0,309.97,m,accumulated_power,65535,watts,altitude,1862.0,m,speed,2.743,m/s,unknown,0,,unknown,300,,heart_rate,164,bpm,cadence,76,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1862.0,m,enhanced_speed,2.743,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993581,166,2.706,1864.1999999999998,332.19,m,accumulated_power,65535,watts,altitude,1864.1999999999998,m,speed,2.706,m/s,unknown,0,,unknown,300,,heart_rate,166,bpm,cadence,77,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1864.1999999999998,m,enhanced_speed,2.706,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993590,167,2.622,1866.1999999999998,354.4,m,accumulated_power,65535,watts,altitude,1866.1999999999998,m,speed,2.622,m/s,unknown,0,,unknown,300,,heart_rate,167,bpm,cadence,76,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1866.1999999999998,m,enhanced_speed,2.622,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993599,166,2.585,1867.8000000000002,375.62,m,accumulated_power,65535,watts,altitude,1867.8000000000002,m,speed,2.585,m/s,unknown,0,,unknown,300,,heart_rate,166,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1867.8000000000002,m,enhanced_speed,2.585,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993604,169,2.519,1869.6,387.53,m,accumulated_power,65535,watts,altitude,1869.6,m,speed,2.519,m/s,unknown,0,,unknown,300,,heart_rate,169,bpm,cadence,76,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1869.6,m,enhanced_speed,2.519,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993613,170,2.482,1872.8000000000002,408.47,m,accumulated_power,65535,watts,altitude,1872.8000000000002,m,speed,2.482,m/s,unknown,0,,unknown,300,,heart_rate,170,bpm,cadence,77,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1872.8000000000002,m,enhanced_speed,2.482,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993622,172,2.417,1876.1999999999998,429.2,m,accumulated_power,65535,watts,altitude,1876.1999999999998,m,speed,2.417,m/s,unknown,0,,unknown,300,,heart_rate,172,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1876.1999999999998,m,enhanced_speed,2.417,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993631,170,2.417,1879.1999999999998,451.63,m,accumulated_power,65535,watts,altitude,1879.1999999999998,m,speed,2.417,m/s,unknown,0,,unknown,300,,heart_rate,170,bpm,cadence,74,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1879.1999999999998,m,enhanced_speed,2.417,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993639,170,2.426,1881.1999999999998,472.04,m,accumulated_power,65535,watts,altitude,1881.1999999999998,m,speed,2.426,m/s,unknown,0,,unknown,300,,heart_rate,170,bpm,cadence,74,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1881.1999999999998,m,enhanced_speed,2.426,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993648,170,2.426,1883.1999999999998,493.94,m,accumulated_power,65535,watts,altitude,1883.1999999999998,m,speed,2.426,m/s,unknown,0,,unknown,300,,heart_rate,170,bpm,cadence,74,rpm,fractional_cadence,0.0,rpm,enhanced_altitude,1883.1999999999998,m,enhanced_speed,2.426,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993657,171,2.417,1885.0,515.44,m,accumulated_power,65535,watts,altitude,1885.0,m,speed,2.417,m/s,unknown,0,,unknown,300,,heart_rate,171,bpm,cadence,76,rpm,fractional_cadence,0.5,rpm,enhanced_altitude,1885.0,m,enhanced_speed,2.417,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,accumulated_power,1,,altitude,1,,speed,1,,unknown,1,,unknown,1,,heart_rate,1,,cadence,1,,fractional_cadence,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993663,173,2.426,1886.1999999999998,530.34,m,accumulated_power,65535,watts,altitude,1886.1999999999998,m,speed,2.426,m/s,unknown,0,,unknown,300,,heart_rate,173,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,unknown,0,,enhanced_altitude,1886.1999999999998,m,enhanced_speed,2.426,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993671,173,2.463,1888.0,551.45,m,accumulated_power,65535,watts,altitude,1888.0,m,speed,2.463,m/s,unknown,0,,unknown,300,,heart_rate,173,bpm,cadence,75,rpm,fractional_cadence,0.5,rpm,unknown,0,,enhanced_altitude,1888.0,m,enhanced_speed,2.463,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993678,174,2.491,1889.4,571.98,m,accumulated_power,65535,watts,altitude,1889.4,m,speed,2.491,m/s,unknown,0,,unknown,300,,heart_rate,174,bpm,cadence,74,rpm,fractional_cadence,0.0,rpm,unknown,0,,enhanced_altitude,1889.4,m,enhanced_speed,2.491,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993685,173,2.566,1890.8000000000002,592.89,m,accumulated_power,65535,watts,altitude,1890.8000000000002,m,speed,2.566,m/s,unknown,0,,unknown,300,,heart_rate,173,bpm,cadence,75,rpm,fractional_cadence,0.0,rpm,unknown,0,,enhanced_altitude,1890.8000000000002,m,enhanced_speed,2.566,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033993689,173,2.594,1891.1999999999998,605.66,m,accumulated_power,65535,watts,altitude,1891.1999999999998,m,speed,2.594,m/s,unknown,0,,unknown,300,,heart_rate,173,bpm,cadence,75,rpm,fractional_cadence,0.0,rpm,unknown,-1,,enhanced_altitude,1891.1999999999998,m,enhanced_speed,2.594,m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
